kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
9652166,1,,0.646507,1.20E-05,131.658,0.00295896,0.5012,2.195,2.008,0.6317,14.69,2.303,8.468,0.598,0.1523,3040,1230,,,7247,329,4.25,0.44,1.501,1.21,UNK
11872512,2,,0.680677,1.36E-05,131.843,0.00842108,0.8964,0.1833,2.394,1.77,88.34,11.22,10.08,2.673,0.3973,3800,715,,,7426,308,3.9,0.22,2.463,0.904,UNK
10191056,1,,1.21375,0,131.743,0,0.1,0,3.5,0,66410,0,-1,45.7,0,2530,0,,,6782,248,4.08,0.27,1.751,0.844,AFP
12206313,3,,184.262,0.00201405,255.227,0.00898212,0.694,1.063,11.82,1.085,302.1,17.83,16.84,2.394,0.6859,380,40.8,,,6115,129,4.25,0.14,1.291,0.272,PC
2019477,4,,3.02213,5.75E-05,134.327,0.0125989,0.3391,14.11,9.04,8.17,23.67,3.078,8.83,0.4069,0.4943,1160,437,,,5529,179,4.46,0.46,0.834,0.627,NTP
7966705,1,,5.3682,7.09E-05,134.459,0.00964333,0.4832,2.498,16.32,4.686,104.5,16.62,6.473,0.7869,0.3386,841,80,,,5066,161,4.53,0.39,0.764,0.137,NTP
11759297,3,,0.503719,1.18E-05,131.549,0.00122907,0.3001,6.362,1.504,0.4309,244.3,31.39,17.64,4.139,1.603,3950,777,,,6720,280,3.82,0.31,2.598,0.998,AFP
5653849,1,,111.039,0.000124989,152.786,0.000785912,0.687,0.001893,37.51,0.04991,34110,52.28,730.2,15.34,0.01714,335,123,,,5470,194,4.51,0.51,0.777,0.567,AFP
11456279,3,,0.925031,1.49E-05,131.75,0.00458684,0.87,0.8332,3.241,7.729,17.26,1.681,11.31,0.752,0.3422,2780,1120,,,7338,336,4.22,0.45,1.593,1.273,AFP
6619815,1,,65.9408,0.000698213,166.029,0.00834825,0.4935,5.906,7.712,1.616,578.3,34.64,17.22,2.365,1.935,454,83.1,,,5982,205,4.49,0.27,0.96,0.345,PC
11287726,1,,4.73771,1.26E-07,132.326,2.03E-05,0.7306,0.0007881,6.174,0.00117,110400,30.65,4550,27.7,0.02827,885,97.9,,,5330,167,4.62,0.13,0.726,0.154,UNK
8841813,2,,0.700743,1.01E-05,132.06,0.00253549,0.711,2.027,1.26,0.2215,262.5,39.94,11.11,4.996,2.79,3510,965,,,6168,220,3.67,0.52,2.86,1.56,UNK
9762713,2,,0.542914,8.71E-06,132.058,0.00121794,0.5,2.073,1.263,0.1852,66.65,6.866,15.62,1.495,0.3541,3410,1340,,,7194,260,4.15,0.43,1.758,1.374,AFP
10874226,1,,11.9736,5.40E-06,139.251,0.00035658,0.9887,0.04657,2.617,0.03543,4824,33.05,177.7,11.21,3.153,820,171,,,6146,200,4.5,0.3,0.943,0.389,AFP
8822421,1,,1.64531,1.88E-06,132.13,0.00033305,0.9,0.03157,1.813,0.06356,1185,33.16,52.26,3.141,0.1256,1300,184,,,5423,171,4.59,0.16,0.759,0.209,PC
12115810,1,,0.62549,0,131.623,0,0.1,0,1.5,0,697.4,0,-1,4.486,0,3280,0,,,7390,321,4.17,0.39,1.669,1.149,NTP
1575873,1,,0.629008,7.19E-06,131.551,0.00121007,0.1038,39.22,1.421,0.48,18.43,1.878,15.74,0.7839,0.5888,3160,745,,,6734,215,4.06,0.27,1.804,0.842,AFP
8009350,1,,13.7521,3.09E-05,143.032,0.0018792,0.8803,0.076,2.941,0.2283,1252,36.56,36.83,2.977,0.2495,557,36.9,,,4797,150,4.61,0.06,0.701,0.082,PC
12784167,1,,1.84787,2.61E-06,132.206,0.000654203,0.2834,4.049,1.841,0.04218,300,7.754,49.61,1.481,0.4097,1380,247,,,5770,153,4.55,0.26,0.853,0.302,PC
3864417,2,,0.636865,3.73E-05,131.727,0.0085007,0.2809,52.85,1.528,1.76,327.6,160.6,4.924,3.276,9.137,3230,1100,,,7084,278,4.12,0.38,1.772,1.197,AFP
9161894,1,,0.813102,1.12E-05,131.908,0.00219402,0.07936,79.21,1.975,1.166,26.71,4.089,8.808,0.9695,1.063,3140,930,,,7345,327,4.09,0.34,1.852,1.084,UNK
6620691,1,,459.337,0.0131251,260.176,0.0213013,0.4173,24.96,3.927,3.539,992,290.9,3.642,2.713,6.952,228,49.4,,,5997,182,4.55,0.31,0.845,0.363,NTP
12833701,1,,6.04689,0.00014372,131.996,0.0199079,0.4664,6.134,17.41,9.82,121.9,12.6,9.66,0.7553,0.6684,791,86.3,,,5275,213,4.64,0.11,0.676,0.137,NTP
8314392,3,,0.901363,2.08E-05,132.038,0.00669951,0.1,148.7,2.214,3.29,15.08,4.595,5.286,0.5728,1.553,2560,804,,,6793,269,4.23,0.35,1.46,0.909,AFP
8389948,2,,1.00599,7.57E-06,131.812,0.0021082,0.5007,0.4774,2.419,0.1124,4.188,0.3938,13.98,0.9417,0.06394,5010,1130,,,8939,396,3.58,0.35,4.413,1.946,AFP
3102000,2,,57.06,0.00019905,168.766,0.00289099,0.7216,0.07698,7.683,0.2068,3811,75.76,49.93,5.719,0.1572,455,76.6,,,5933,167,4.55,0.24,0.861,0.286,AFP
8178778,1,,0.957076,1.19E-05,132.45,0.00146005,0.9059,0.2302,2.132,0.9198,39.86,6.434,7.649,1.23,0.2551,2740,825,,,7012,259,4.14,0.34,1.669,0.999,NTP
5528773,3,,2.28864,3.39E-05,132.473,0.0086064,0.2636,15.44,5.615,2.555,22.72,3.015,9.144,0.7016,0.5161,1980,759,,,7299,347,4.27,0.42,1.444,1.098,AFP
1296164,2,,1.96089,4.09E-05,132.352,0.0155297,0.9907,0.00384,2.722,0.2163,47.83,5.865,10.49,1.625,0.1398,2170,626,,,6972,293,4.12,0.32,1.699,0.97,AFP
8916266,1,,0.510766,9.73E-06,131.883,0.000958699,0.5689,1.617,1.185,0.1507,309.3,37.63,12.26,21.4,5.499,7550,942,,,6926,393,2.85,0.17,11.59,2.574,UNK
10206643,1,,0.691362,2.25E-05,131.615,0.011319,0.9048,1.716,2.187,14.48,64.21,17.21,4.684,1.965,2.546,3650,625,,,7542,306,3.97,0.23,2.112,0.703,AFP
7289068,2,,0.99832,7.02E-06,131.949,0.0013962,0.5001,1.302,1.259,0.04818,24.99,2.381,14.36,1.017,0.1411,3540,933,,,9103,393,4.18,0.35,1.943,1.011,AFP
1867078,1,,620.929,0.0247859,349.558,0.0426893,1,0.1722,41.67,10.68,3504,3144,11.25,465.4,701.7,917,102,,,3953,103,1.24,0.03,38.67,8.37,UNK
6388333,3,,0.635888,8.62E-06,131.585,0.000698115,0.8987,0.1552,1.236,0.06211,481.6,44.5,20.39,3.138,0.446,2530,823,,,6338,195,4.3,0.34,1.216,0.789,AFP
10090345,1,,1.19929,6.09E-05,132.637,0.0165944,0.9014,1.047,3.974,19.17,3.842,1.279,3.294,0.5363,0.429,3100,527,,,7416,315,3.92,0.23,2.341,0.77,AFP
8256049,1,,16.3719,2.31E-05,140.018,0.00114461,0.3158,2.629,2.952,0.2679,3252,64.97,62.48,3.33,0.8874,438,29.6,,,4187,137,4.66,0.07,0.592,0.07,AFP
3971315,2,,9.89224,7.26E-06,131.748,0.000589736,0.9998,0.02974,4.204,0.02859,1683,29.88,159.2,7.761,2.173,908,187,,,6225,193,4.46,0.28,1.009,0.41,AFP
9364609,1,,14.9744,4.86E-05,141.499,0.00267804,0.4294,4.01,2.392,0.1527,275.6,12.11,24.11,1.336,0.7237,631,28.8,,,5311,111,4.53,0.06,0.8,0.065,PC
5980354,1,,1.57308,1.02E-05,132.285,0.00211796,0.5869,0.5966,4.408,0.4599,21.03,2.096,11.33,0.9067,0.09677,2410,445,,,6623,192,3.95,0.32,1.888,0.688,UNK
6152521,2,,0.949643,1.38E-05,132.19,0.0028419,0.1888,38.68,1.346,0.2713,42.81,7.557,7.858,0.9783,1.358,2500,724,,,6680,275,4.2,0.32,1.474,0.845,AFP
6621280,1,,0.537749,1.63E-05,131.729,0.0033535,0.2244,37.99,1.671,2.41,55.49,11.71,7.143,0.5715,1.104,1990,399,,,5693,174,4.59,0.24,0.766,0.303,UNK
6946871,3,,2.17314,1.94E-05,132.609,0.00510527,0.9221,0.03714,6.42,1.187,48.9,3.488,15.57,1.409,0.07362,2020,549,,,6706,202,4.11,0.31,1.696,0.915,AFP
6357795,1,,6.25848,7.32E-05,133.81,0.00859344,0.2996,7.293,14.88,3.325,47.04,5.074,9.455,1.986,0.825,1990,317,,,7585,309,3.78,0.26,2.842,0.876,UNK
9395222,3,,3.1675,6.16E-05,134.461,0.0118153,0.9226,0.2644,7.018,5.469,17.24,2.712,6.66,0.822,0.2126,1910,657,,,7351,324,4.17,0.39,1.679,1.148,NTP
9481724,1,,0.544326,1.69E-05,131.517,0.00493464,0.27,21.92,2.126,3.763,21.09,4.565,6.275,0.4788,0.8053,2180,432,,,5374,173,4.34,0.26,1.056,0.414,UNK
5299904,2,,0.737722,9.75E-06,132.234,0.00216786,0.1885,35.4,1.248,0.2652,140.5,21.39,10.68,2.707,3.362,3330,605,,,6829,296,3.92,0.27,2.246,0.794,UNK
9839081,1,,2.55925,1.99E-07,132.26,3.24E-05,0.8995,0.005442,1.513,0.00698,11000,30.81,571.8,11.51,0.1878,1300,275,,,5955,176,4.53,0.3,0.883,0.371,AFP
7119530,1,,0.596801,9.85E-06,131.8,0.000755508,0.6989,0.469,1.321,0.1085,119.9,14.8,12.03,7.528,0.9752,6040,1170,,,7521,181,3.26,0.33,6.396,2.461,UNK
5360974,2,,29.8044,0.000429393,145.62,0.0130976,0.001482,8830,4.3,1.531,385.4,56.97,9.842,1.584,5.484,505,103,,,5223,216,4.49,0.35,0.827,0.332,AFP
8256044,1,,16.3719,4.28E-06,140.019,0.000285486,0.9045,0.04207,3.455,0.00881,69620,125.8,637.8,53.95,4.248,841,193,,,5642,190,4.11,0.28,1.415,0.642,AFP
12455315,2,,1.39595,1.22E-05,132.13,0.00333868,0.2926,7.497,4.609,2.158,27.74,3.073,10.5,0.7527,0.3221,2200,650,,,6856,229,4.26,0.33,1.405,0.827,UNK
7890526,1,,1.76959,1.11E-05,133.265,0.00168532,0.1268,20.76,3.471,0.5239,39.02,4.918,9.668,1.185,0.5279,2430,673,,,7281,313,4.07,0.31,1.87,1.024,UNK
11972526,3,,0.605151,1.93E-05,131.823,0.00368862,0.5,8.474,1.383,0.6211,279.5,65.97,7.414,3.775,3.513,3870,967,,,7780,307,4.02,0.3,2.167,1.07,UNK
6777016,1,,0.630113,5.59E-06,132.068,0.000943459,0.04278,60.3,2.209,1.141,44.94,3.505,17.6,0.7059,0.4009,2230,422,,,5708,193,4.31,0.24,1.06,0.395,UNK
12834393,1,,3.5665,4.13E-05,131.737,0.00738953,0.908,0.1263,9.061,3.087,32.61,3.552,9.094,1.363,0.1638,1920,375,,,6896,241,3.97,0.26,2.042,0.785,UNK
7661500,1,,2.903,2.08E-05,133.307,0.00389972,0.4999,1.457,4.799,0.2795,25.5,2.754,9.642,0.7837,0.1341,1860,461,,,7140,242,4.18,0.28,1.496,0.733,UNK
2437783,1,,7.45345,1.43E-05,131.735,0.00116437,0.9237,0.251,4.123,0.03281,79620,501.8,158.8,42.35,18.79,933,0.000598,,,5780,0,4.44,0,1,0,AFP
8880157,1,,0.923715,1.16E-05,132.204,0.00337399,0.5124,1.574,2.804,0.6392,13.67,1.845,9.078,0.5664,0.1144,2560,970,,,6905,313,4.25,0.42,1.477,1.11,UNK
10215869,2,,5.01723,3.66E-06,131.983,0.00043337,0.8322,0.004081,4.193,0.01953,7658,33.54,275.1,10.88,0.03646,1250,291,,,6520,261,4.39,0.29,1.107,0.509,AFP
10330435,2,,7.64418,0.000115665,133.427,0.0114296,0.8773,0.1536,14.44,1.64,45.07,3.773,12.14,2.174,0.2375,1640,342,,,6614,258,3.75,0.34,2.823,1.156,AFP
10862889,1,,4.93762,5.93E-05,134.155,0.00849393,0.3004,2.484,14.9,2.048,4.875,0.5325,9.203,0.6743,0.09622,2470,412,,,8665,344,3.79,0.24,2.985,0.967,NTP
10789864,2,,2.81997,2.37E-05,133.275,0.00476329,0.4751,2.644,3.028,0.1669,29.94,3.433,9.552,1.789,0.4526,3080,645,,,9063,417,3.84,0.24,3.143,1.285,AFP
10272442,1,,24.5435,7.57E-05,138.832,0.00255954,0.3782,2.192,7.361,0.478,1092,22.78,48.64,3.042,0.6238,616,117,,,5955,172,4.52,0.28,0.91,0.342,PC
7955898,1,,2.25137,1.13E-05,131.963,0.00140973,0.6961,0.8162,4.106,0.206,281.7,31.16,9.777,6.951,1.264,3570,702,,,8763,382,3.65,0.3,3.862,1.482,UNK
7503885,1,,91.0819,0.00149708,213.744,0.0142247,0.9194,0.04772,9.614,0.8094,640,43.12,15.79,3.082,0.2166,415,87.1,,,5915,208,4.44,0.28,1.008,0.417,PC
3120431,1,,1.67093,3.76E-06,131.547,0.00109451,0.4794,4.176,2.651,0.09693,480.8,16.28,36.86,1.783,1.225,1290,208,,,5290,184,4.56,0.19,0.804,0.252,AFP
4164994,1,,10.5068,3.63E-06,139.439,0.000306285,0.5392,0.04076,3.864,0.03184,13780,45.26,326.5,9.389,0.08883,670,72.4,,,5122,209,4.58,0.13,0.784,0.157,PC
5535792,3,,1.03337,1.09E-05,132.492,0.00327314,0.1427,32.01,3.048,2.029,34.55,3.754,12.33,0.9955,0.8244,2650,653,,,6854,231,4.11,0.28,1.674,0.818,AFP
5774557,1,,0.748288,5.57E-06,132.179,0.00166431,0.7074,1.44,2.424,1.537,97.84,7.356,17.8,2.2,0.7275,3350,863,,,7262,317,4.01,0.29,2.071,1.051,AFP
5868059,1,,532.529,0.0162479,306.293,0.0197064,0.2231,29.62,15.4,3.596,327.9,49.97,6.881,2.196,3.541,247,58.8,,,5788,183,4.29,0.26,1.222,0.577,UNK
9084820,2,,0.693805,8.85E-06,132.065,0.00165183,0.003403,928.2,2.297,1.32,16.71,2.468,10.54,0.749,0.4696,2930,599,,,6122,206,3.93,0.37,1.829,0.739,UNK
6468987,3,,2.0872,1.39E-05,132.685,0.00239754,0.03743,101.2,2.616,0.1006,221,30.95,7.795,3.274,2.177,2450,554,,,7299,314,3.97,0.26,2.178,0.967,UNK
7383764,3,,2.45723,2.38E-05,132.36,0.00540582,0.9237,0.09997,6.535,2.932,18.07,1.708,13.23,0.719,0.08344,1750,491,,,6493,266,4.21,0.3,1.417,0.786,AFP
10257229,1,,5.75648,4.02E-05,136.981,0.00514846,0.5393,2.786,2.352,0.1608,55.14,6.003,9.714,0.7948,0.3348,1090,231,,,6210,191,4.45,0.28,1.033,0.432,PC
6762992,3,,0.562148,9.40E-06,131.841,0.000936315,0.3,9.005,0.6341,0.0922,851.7,109.2,13.61,10.3,5.83,4810,900,,,7666,302,3.67,0.29,3.404,1.244,AFP
4456622,1,,0.751408,1.11E-07,131.949,2.50E-05,0.9547,0.009479,1.967,0.003948,15610,26.72,876.9,17.3,0.583,1930,401,,,5697,173,4.46,0.27,0.903,0.372,AFP
6614892,3,,0.589549,1.52E-05,131.516,0.00289299,0.8395,0.3717,1.404,0.4536,14.67,2.822,8.618,1.003,0.1928,4080,923,,,7888,306,3.97,0.27,2.332,1.038,UNK
9306998,3,,6.80884,0.000153731,133.189,0.016627,0.3244,15.35,9.502,1.538,31.86,4.299,7.911,1.193,1.117,1730,573,,,8074,333,4.09,0.39,2.069,1.359,AFP
6869345,1,,0.872108,1.36E-05,131.867,0.00386505,0.3,8.235,3.14,2.031,14.02,2.23,7.796,0.6647,0.308,2920,907,,,7177,302,4.13,0.35,1.739,1.07,NTP
8161830,2,,4.40601,5.69E-05,134.777,0.00924414,0.6797,0.9888,14.02,5.262,31.29,2.389,14.15,0.5001,0.1421,1010,173,,,5665,148,4.55,0.24,0.843,0.285,AFP
9591070,1,,0.764137,6.73E-06,131.711,0.00143708,0.7041,0.84,1.254,0.1123,58.66,5.117,15.92,0.9366,0.2147,2260,734,,,6343,237,4.41,0.37,1.137,0.734,AFP
7377343,1,,7.95443,3.71E-06,135.488,0.000486894,0.3343,0.231,4.662,0.06243,6492,39.91,183.2,9.759,0.1739,1060,301,,,6217,235,4.31,0.3,1.196,0.671,PC
10550397,1,,1.26528,3.71E-05,131.607,0.0130184,0.9308,0.3633,3.539,7.915,14.43,2.537,5.874,0.8089,0.3125,2640,819,,,7249,329,4.11,0.35,1.789,1.1,UNK
9872831,1,,5.49537,2.74E-05,133.659,0.00370752,0.4067,5.158,2.54,0.1327,84.99,6.413,14.11,1.308,0.6512,1290,332,,,6157,221,4.16,0.25,1.392,0.708,PC
12204137,1,,9.54055,5.47E-05,131.917,0.00465584,0.6776,5.644,1.691,0.7029,456.1,51.81,10.43,1.885,3.504,736,116,,,5271,175,4.52,0.2,0.831,0.257,PC
5095098,1,,0.742001,5.51E-06,132.221,0.000725942,0.5,1.713,1.451,0.08335,371.5,27.81,19.02,1.091,0.313,1130,77.6,,,3994,106,4.72,0.07,0.554,0.07,UNK
8516686,2,,0.623285,1.09E-05,132,0.0026903,0.09222,89.31,2.017,2.95,7.798,1.081,11.81,0.601,0.8306,4120,765,,,8454,337,4.04,0.23,2.119,0.768,AFP
10724450,1,,0.74503,1.65E-05,131.868,0.00605656,0.351,10.28,2.652,2.652,10.48,2.106,6.338,0.3068,0.2767,1980,374,,,5893,181,4.5,0.28,0.941,0.351,AFP
5941928,1,,1.00922,9.78E-06,131.514,0.00237606,0.004918,979.6,2.334,0.9631,19.69,2.594,10.33,0.5053,0.4442,2190,470,,,6672,204,4.38,0.28,1.129,0.479,UNK
5393984,3,,2.28351,1.84E-05,133.499,0.00427903,0.7,1.113,7.217,2.726,318,30.7,12.28,2.468,0.6944,1730,387,,,6675,326,4.34,0.27,1.293,0.564,UNK
4165903,1,,1.23252,2.95E-05,132.753,0.0177666,0.9968,0.05107,1.792,0.981,92.64,12.34,10.29,1.808,3.486,1960,385,,,6573,253,4.43,0.26,1.058,0.408,UNK
8591404,1,,2.53613,2.94E-05,131.562,0.0054158,0.483,3.332,8.378,3.942,51.57,5.724,8.629,1.04,0.3998,1750,495,,,6613,237,4.24,0.32,1.404,0.79,NTP
6186964,1,,2.16454,5.84E-06,131.841,0.00120098,0.8998,0.3108,1.441,0.3826,482,36.18,19.55,1.42,0.468,771,48.1,,,3900,110,4.71,0.06,0.54,0.06,PC
9150012,4,,1.48448,1.60E-05,131.764,0.0041061,0.8962,0.2455,4.466,3.272,52.21,6.468,9.419,1.241,0.2373,2300,577,,,7063,266,4.18,0.28,1.484,0.737,AFP
9757613,1,,12.283,8.90E-06,133.548,0.000590634,0.2934,1.71,2.805,0.1437,2836,30.75,104.6,3.019,0.446,456,18,,,4035,87,4.69,0.04,0.573,0.038,PC
9531971,2,,2.87596,5.58E-05,131.974,0.0121741,0.9005,0.006632,9.531,0.2828,19.74,1.846,10.55,0.7828,0.03692,1720,492,,,6550,226,4.18,0.31,1.509,0.857,NTP
8167922,2,,1.02592,8.94E-06,131.999,0.00154994,0.7077,0.3874,3.037,0.4635,31.54,3.59,10.83,0.9941,0.1068,2640,878,,,6988,237,4.16,0.37,1.649,1.092,AFP
11043136,1,,5.24341,1.51E-06,131.883,0.000211071,0.9647,0.03409,1.906,0.02496,6809,47.77,194.3,11.17,1.934,1020,232,,,5749,206,4.44,0.28,0.881,0.395,AFP
5458428,1,,3.20071,6.19E-05,132.069,0.0139938,0.9763,0.005662,5.847,0.3619,80.11,8.024,10.19,1.674,0.09066,1710,589,,,7043,292,4.26,0.39,1.45,0.989,UNK
6366512,1,,0.591626,1.27E-05,132.1,0.00134297,0.8951,0.2579,1.51,0.8497,24.25,3.921,8.776,1.09,0.2172,3430,986,,,7068,254,4.05,0.32,1.911,1.091,AFP
4641519,1,,11.0126,0.000191117,137.702,0.0144526,0.9994,0.02579,16.88,0.7834,641.3,38.79,16.71,6.171,2.423,996,296,,,6287,199,4.25,0.31,1.277,0.756,UNK
9032551,1,,1.94487,2.16E-05,132.851,0.00582681,0.9161,0.3319,4.124,3.079,21.1,2.243,9.914,0.9059,0.2698,2170,694,,,7069,297,4.15,0.36,1.677,1.063,NTP
9569838,2,,2.83116,3.48E-05,134.037,0.00624955,0.2016,18.44,10.01,8.301,21.78,3.082,8.32,0.8386,0.5849,1960,401,,,6771,259,4,0.28,1.776,0.713,AFP
6441729,1,,3.94515,2.81E-05,133.158,0.00413829,0.5206,1.764,6.944,0.5408,33.34,4.235,8.209,1.343,0.293,2120,348,,,7556,306,3.9,0.26,2.237,0.711,AFP
3341760,2,,0.523503,1.23E-05,131.948,0.00178963,0.9047,0.2507,1.007,0.3614,23.09,3.518,11.93,0.6506,0.157,2530,677,,,6124,188,4.35,0.31,1.139,0.605,AFP
8259061,2,,0.513799,9.62E-06,131.999,0.000834586,0.7015,1.165,1.653,0.6772,373.7,45.57,11.76,3.477,0.9587,3390,1100,,,7087,328,4.15,0.37,1.675,1.08,AFP
9418619,1,,6.15025,3.41E-07,134.423,3.70E-05,0.9878,0.005884,1.646,0.005566,2071,2.718,1019,21.38,1.129,2250,530,,,8914,405,3.9,0.25,2.867,1.324,AFP
8707354,1,,0.822681,2.08E-05,131.567,0.00612556,0.6974,1.029,2.454,0.9993,9.676,2.156,5.274,0.5728,0.1612,2710,725,,,6458,257,4.1,0.3,1.721,0.911,UNK
9100953,1,,8.70178,7.48E-05,138.248,0.00722449,0.8958,0.4799,3.164,1.052,313.8,28.52,11.85,1.7,0.8521,750,128,,,5295,211,4.55,0.2,0.8,0.266,PC
4275117,1,,1.00652,5.57E-06,131.714,0.00126699,0.5,2.925,1.366,0.0675,138.4,10.08,18.4,1.081,0.4147,1820,363,,,6089,180,4.53,0.29,0.889,0.352,AFP
3122188,2,,1.51993,1.35E-05,132.69,0.00264095,0.4425,2.114,4.687,1.052,34.47,4.341,8.856,1.189,0.3344,2110,832,,,5299,137,3.77,0.76,2.005,1.577,AFP
9644683,1,,0.585944,7.57E-06,131.7,0.00116455,0.7423,0.9705,1.086,0.1477,178.3,18.08,16.8,1.164,0.4501,1880,307,,,5465,194,4.58,0.2,0.798,0.255,AFP
11922678,1,,1.75644,7.13E-06,132.038,0.00202736,0.2747,7.212,3.092,0.3077,61.49,3.234,22.61,0.9294,0.373,1810,477,,,6453,211,4.33,0.3,1.17,0.613,AFP
10139691,2,,2.26077,1.68E-05,132.969,0.00364609,0.9005,0.1936,5.53,2.311,28.69,2.803,11.04,1.543,0.2402,2450,426,,,7077,274,3.88,0.25,2.481,0.839,AFP
8098120,2,,1.21779,2.46E-05,131.564,0.00871632,0.9259,0.02622,3.758,0.5079,153.4,20.7,7.431,2.263,0.1576,2480,906,,,7171,321,4.22,0.4,1.541,1.118,AFP
5731623,1,,3.26177,8.10E-07,131.778,0.000143436,0.09957,4.409,1.315,0.06249,3789,27.4,193.3,5.852,0.5252,1260,270,,,6131,223,4.5,0.3,0.945,0.398,PC
3967268,1,,0.912729,2.84E-05,131.583,0.00531495,0.9021,0.08844,3.079,1.163,54.27,14.2,4.1,2.071,0.3142,3350,619,,,7232,309,3.9,0.23,2.413,0.867,NTP
3356193,1,,5.82298,6.19E-05,133.988,0.00861959,0.6186,6.652,3.323,0.8159,279.9,36.15,8.461,1.403,2.063,913,193,,,5693,193,4.57,0.28,0.802,0.334,UNK
6045250,1,,0.909336,5.61E-06,131.703,0.00110355,0.5,2.349,1.28,0.06409,131.2,10.04,17.8,1.372,0.4097,2190,495,,,6428,273,4.38,0.27,1.156,0.512,AFP
7661500,3,,1.67221,2.06E-05,133.013,0.00539949,0.19,21.37,5.692,4.756,21.14,2.871,9.084,0.6981,0.5049,2240,554,,,7140,242,4.18,0.28,1.496,0.733,UNK
9578833,2,,0.525572,1.24E-05,131.861,0.00129629,0.09793,33.57,1.501,0.1681,3002,436.5,7.719,10.02,5.822,3520,1090,,,7211,334,4.11,0.35,1.799,1.105,AFP
6635026,2,,0.545744,7.21E-06,131.703,0.00191126,0.9021,0.1089,1.82,0.6927,219.3,17.72,21.24,3.965,0.3671,4000,821,,,7485,325,3.95,0.24,2.31,0.926,AFP
8559863,2,,22.4705,1.23E-06,131.551,4.46E-05,0.9832,0.007559,7.43,0.003061,38190,13.05,3422,23.15,0.4181,523,52.9,,,5318,165,4.62,0.11,0.706,0.136,AFP
7202592,1,,1.24678,9.20E-06,132.692,0.00226061,0.3762,2.955,3.438,0.6332,28.41,2.579,12.93,0.8468,0.1943,2400,814,,,6937,241,4.2,0.38,1.552,1.049,NTP
6044188,1,,0.566801,0,131.792,0,0.1,0,2,0,755.5,0,-1,2.728,0,2200,0,,,5780,0,4.44,0,1,0,NTP
10397751,4,,4.28896,2.80E-05,132.366,0.00446124,0.6812,1.557,2.483,0.1619,61.76,6.854,9.577,0.6019,0.2712,944,144,,,5374,172,4.55,0.48,0.721,0.215,PC
7427780,2,,0.617735,1.23E-05,132.061,0.00318165,0.9006,0.428,1.869,2.884,13.46,1.897,11,0.7365,0.2358,3260,1100,,,7192,284,4.15,0.38,1.73,1.155,AFP
7186665,1,,8.5594,5.08E-05,137.22,0.00456184,0.9041,0.2324,4.276,0.523,144.8,8.033,18.07,1.3,0.2682,921,179,,,6115,174,4.46,0.28,0.919,0.353,AFP
9045521,1,,0.927928,7.24E-06,131.967,0.00352801,0.0009916,5089,3.84,5.205,148,65.03,16.54,1.981,1.912,2580,650,,,6409,207,4.08,0.26,1.622,0.811,UNK
4479949,2,,1.55593,1.72E-05,132.071,0.00493804,0.002947,1737,5.452,5.591,43,4.896,10.28,0.866,0.8289,2010,445,,,6501,219,4.22,0.24,1.313,0.574,NTP
7271007,1,,4.95997,2.62E-05,132.862,0.00347353,0.4892,1.637,6.103,0.1859,38.26,3.616,10.92,1.167,0.2231,1600,360,,,6726,274,4.05,0.26,1.826,0.809,AFP
10385438,2,,0.71195,1.33E-05,132.165,0.00524593,0.6835,2.111,3.046,4.691,23.35,3.873,8.591,0.6188,0.4006,2190,401,,,5592,158,4.25,0.22,1.206,0.437,AFP
7198881,1,,0.677369,1.17E-05,132.172,0.00262127,0.2825,11.03,1.813,0.7743,21.47,3.38,8.772,0.5457,0.3746,2350,812,,,6299,230,4.4,0.38,1.167,0.801,AFP
8479386,1,,5.86045,0,134.835,0,0.1,0,7.5,0,353700,0,-1,52.72,0,1190,0,,,6267,189,4.28,0.22,1.158,0.412,UNK
5309849,1,,0.944965,5.87E-05,132.204,0.0141822,0.9683,0.02293,1.921,0.602,14.67,8.032,1.219,1.076,0.2878,3940,1280,,,9315,406,4.08,0.34,2.281,1.464,UNK
11560273,1,,0.913744,4.98E-06,131.617,0.000892533,0.1182,16.16,1.94,0.2802,6.581,0.4844,20.19,0.9056,0.2666,4740,939,,,9225,411,3.78,0.25,3.45,1.333,UNK
10534155,1,,4.32708,1.05E-05,133.411,0.00146238,0.2227,13.94,1.065,0.07457,111.4,8.62,15.82,1.551,1.044,1400,418,,,5776,185,4.02,0.43,1.455,0.865,PC
5467126,1,,2.84574,3.29E-06,134.282,0.000860424,1,0.00359,7.023,0.2603,2789,464.9,141,124.7,12.84,3330,735,,,4854,151,2.58,0.35,12.05,5.266,AFP
5473584,1,,7.20024,9.95E-05,135.884,0.0103998,0.007512,1531,7.911,0.5362,112.2,12.57,9.092,0.9986,2.37,955,191,,,5981,195,4.47,0.28,0.946,0.374,AFP
8192637,2,,402.757,0.0149483,373.038,0.0292543,0.1591,9.043,12.12,0.8502,98.43,33,3.408,137.7,96.01,1670,210,,,3291,114,0.17,0.24,150.6,36.54,NTP
